Tweets,Polarity,Tweets1,Polarity1
This too shall pass #covid19 #covid_19 #coronavirus #corona #positivevibes #positivequotes #positivity #stayhome #staysafe https://www.instagram.com/p/CCFU0j5HZDd/?igshid=17o46k2bwtg3v,0.5106,Government’s own scientific adviser warns of ‘very precarious’ situation and says infections likely to increase as lockdown ceased ,0.2263
This dog was not wearing a mask when it was exposed to corona virus. It died of covid-19 just hours after this picture was taken. Don't be a fool. Wear a mask. #COVID19,-0.3599,The government is working on current data.. Lockdown announcement and treatment all.. Government need 20 days time to make the infrastructure. Why not forecasting before and do the job.. All our work are 20 days lagging on corona spread,-0.2732
#corona #covid19 COVID-19 Reports as 01/07/2020 02:42 (UTC) Confirmed Cases: 10405263 Recovered: 5327345 Deaths: 509859,0.0,Government failed us with this harsh lockdown.....when the government has no clue what to run a government this happens... ,-0.8349
"Masks are the worst because it screws up my pocket situation. Phone, front right. Keys, front left, wallet back right. No one uses back left. Now I jam my mask into a pocket and it screw up my whole vibe #Covid_19 #Corona #CoverYourFreakinFace #coverclub #betbettertogether",-0.8271,"It's our obligations to avoid the Pitting on Public places...!! And we must adhere such protocol. Stay Safe, stay Strong...!!! To-operate the Government, Encourage The our Doctors, Nurses, Medical staff, Our Tops Who All has been working since Lockdown time for our Safety..!! ",0.9389
"The worst part about COVID, aside from people being hospitalized and so many people dying, is Publix closing at 8 PM ￼￼ @Publix #dinner #publix #COVID__19 #Corona #MedTwitter",-0.6249,Telangana government keen on imposing lockdown. Stay safe,0.6124
read this please if you don’t feel that covid - 19 / corona is an issue. it’s still a serious problem. ,-0.1779,Was the Government imposed lockdown again?,-0.0772
"You can start immediately, with no previous experience. There are no right or wrong answers, only your feedback and opinions. #paypal #Workathome #Online #onlinelearning #WorkFromHome #workingfromhome #Corona #Covid_19 https://www.ySense.com/?r=60197307&amp;c=tweeting",-0.2134,Else—the country’s sole stock market—was open only for two days in the last three months after the government imposed lockdown on March 24. ,-0.0772
"During these trying times, doctors have shown immense strength, virtue and courage. They have been selflessly serving the nation irrespective of all odds in the fight against COVID-19. On this Doctors' Day, I pray for the health and safety of our brave Corona warriors. ",0.9337,#TelanganaCovidTruth I appeal to the government of Telengana to enforce complete lockdown in Hyderabad. People are dying everyday here due to Corona,0.0
"Thank you for sharing! After John Oliver's segment on how COVID-19 has been affecting our prisons and jails, we got to provide a voice and ensure we aren't leaving them in corona petri dishes!",0.8168,Good of. Did your duty well. Thanks. On't care about barking opposition fellows.just keep work for overcome of this virus. Hotspots areas must be under smart lockdown. THANKS for your government work that not enough people were died. Did work according to your inner worth.,0.8362
Texas daily COVID-19 cases top Italy's record when it was global epicenter #COVID19 #COVIDー19 #coronavirus #USA #USAF #Texas #TexasCovid19 #Houston #Dallas #Corona ⁦@POTUS⁩ ⁦@realDonaldTrump⁩ #USA #Americans #news #wednesdaymorning,0.2023,Yes!! Otherwise why does the government impose lockdown during 8PM to 5 of!!! Corona also has night life for its entertainment!! ,0.6671
Last updated: 2020-07-01 02:05:02+00:00GMT Coronavirus [COVID-19] Cases: 10585110 Deaths: 513913 #corona #coronavirus #COVID19,0.0,"Rise ones have begun Voulnterily shutting down shops and services here in Bangalore after spikes in cases,not waiting for Government to announce lockdown. Shivsagar hotel near of house where I have my breakfast every day stopped serving items from today only takeaways.@BSYBJP",-0.2263
"During these trying times, doctors have shown immense strength, virtue and courage. They have been selflessly serving the nation irrespective of all odds in the fight against COVID-19. On this Doctors' Day, I pray for the health and safety of our brave Corona warriors. ",0.9337,"With Hyderabad continuing to report a high number of Moved-19 positive cases, the Telangana government is weighing a proposal to impose a lockdown for about 15 days in the State capital region. ",0.4019
Wear Mask Save Lives #WearMask #SaveLife #BillionMasks #Covid19 #CoronaVirus #Pandemic #Covid_19 #Pakistan #CoronaInPak #CoronainPakistan #Corona #CoronaVirusPakistan #NCOC #FollowCovidSafeSops… https://www.instagram.com/p/CCFS-QJlr9e/?igshid=17rk7g3v6mg3f,0.4939,"Very one suffered by COVID-19 either directly or indirectly. Only thing is to help among ourselves. Government cannot do everything. Of mode i ask not to collect rent, school fees during lock down did owners listen ?",-0.197
"Only a doctor is blessed with the magical powers to treat a life, to bring health into our lives and to be there with us when we have lost all the hopes. Happy National Doctor’s Day. . . . . . . . . . #Dentist #Doctor #MakeMeSmile #covid_19 #Corona #Andheri #dental #dentalcare",0.8957,Lockdown is much needed in #Cigar as the numbers of positive #COVID19 increasing rapidly and no measure is taken from the side of government.,0.34
"You know Covid-19 is a corona virus strain, there are multitudes or strains. Covid-19 is new as of omg 2019. So yes check your facts.",0.2712,Chennai desperately requires some relief as the city has been almost lockdown since March 25. Medical experts who have a meeting with government today must suggest at least some relief for the residents of Chennai. @CMOTamilNadu @OfficeOfOPS @kprabhdeep,0.5574
US approves clinical trial of four COVID-19 vaccines amid Corona havoc ,-0.296,Government wants Lockdown/Social distending simultaneously with GST Return on given time!! Both have their own Priority.. ,0.0
Here are some suggestions for the success in the discovery of Vaccine against the virus Covid 19 (Corona) ,0.5719,"He senior citizens friends association sincerely feel that no more lock down not only in Tamilnadu but also other states.The doctors advisory committee to the of government should give directions how to manage with corona after lifting &amp;stop all kind of losses,deaths besides C19",0.3612
I heard to PM @narendramodi ji yesterday. He's explaining government's needful &amp; immense duties that GOI has done yet &amp; still doing till the Covid-19 end completely. I wish Covid-19 will end up soon. Let's get together with social distancing &amp; combat against corona. Stay safe.,0.539,Recovery rate is good but getting lots of new cases also I think ASSAM government should be take historical action against this #complate_lockdown_for20days @himantabiswa @CMOfficeAssam @sarbanandsonwal,0.2382
What’s the difference between COVID-19 and Romeo &amp; Juliet? One is a Corona Virus and the other is a Verona Crisis...,-0.6249,Manipur Chief Minister N Given High on Sunday said his government decided to extend the going lockdown for another 15 days from July 1 to 15 in the state. ,0.1779
#corona #covid19 COVID-19 Reports as 01/07/2020 02:16 (UTC) Confirmed Cases: 10405263 Recovered: 5327345 Deaths: 509859,0.0,His is the time when we needed lockdown government should think about it sir,0.0
"@TexasABC Make sure you send a crew down to Galveston, Texas ! Bars, Taverns, Pubs &amp; Restaurant-Bars are sneaky down here and the Police department doesn’t enforce rules ! Shut all businesses down here.Too many Tourists positive w/ #Covid_19 #Corona #COVID19TX #coronavirus",0.6792,"@TelanganaCMO @KCR_TRS_ @narendramodi I sir, my humble request ply lock down HYDERABAD completely as the situation is getting worse day by day no one is taking care.People who are infected not staying at home,we r following government rules since march staying at home but no use",-0.7615
Wow might as well just cancel the whole god damn holiday #drawlin #4thofJuly #July4th #beach #Covid_19 #Corona ,0.7184,"#Lockdown #Corona #Cities #India few trains are running, few are canceled few cities are open, few are declared lock down few shops are working few are closed in the same way government offices situation is more deplorable than corona",0.0
Please wear a mask. Covid is spreading quickly again and masks help keep people healthy and keep the country open : Mark Zuckerberg @finkd #Facebook #Corona #mask #Covid_19 ,0.7717,Government has increased the tax on petrol and diese because of could-19 revenue loss has happened in the lockdown period,-0.0516
@mahagungroup is a fraudster. 9 acres ka Mahagun Mantra project or usme kaam karne wale labours 70. Matlab kuch to sharam corona. U r more contagious n painful than Covid-19. @BuyersMantra r suffering from MAHAGUN. @myogiadityanath @narendramodi Sir koi ilaaj iska bhi nikalye.,-0.9092,"You thought your lockdown was productive? The chief justice spent it running away from responsibilities, into the arms of the government which will give him a Marya Masha seat. Most-retirement plans ",0.5267
"Although Covid-19 / Corona as the virus does prefer an idiot in charge. The thing people as in Americans need to do is stay alive until you can get some real leadership in action, to contain the virus. I really worry about my American friends every day! #WearAMask",-0.2698,"Were the theory of so called ""smart"" lockdown goes down the gutter although smart lockdown are as ""smart"" as Than himself &amp; as effective as this government ",0.888
